# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model6_model
# start_datetime = 2023-11-09 00:27:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-52433df044e.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model6-202311090027-1-5c6e6d.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model6-profile-202311090027-1-68eca4.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model6_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4109.22,0.969558,0.57825,3,7,0,4110,5.2605,0.0579853,0.0829519,0.0338939,1.00005
-4108.52,0.26755,0.988681,3,7,0,4110.58,5.02865,0.0572185,0.0912523,0.0525072,0.993681
-4109.47,0.993362,0.199946,4,31,0,4112.58,3.50758,0.0780489,0.103824,0.0562121,0.99486
-4109.31,0.807335,0.367937,1,3,0,4112.7,3.72016,0.0815284,0.116977,0.0577622,0.996288
-4107.89,0.991981,0.385313,3,15,0,4111.31,4.63204,0.0604882,0.0930321,0.0398106,0.990492
-4108.24,0.618848,0.696416,2,7,0,4109.9,4.63964,0.0684059,0.0981755,0.0441482,0.997891
-4109.16,0.949932,0.417576,3,11,0,4109.85,4.73413,0.0676089,0.0990643,0.0419124,1.00364
-4109.6,0.863301,0.661363,2,3,0,4110.58,4.20939,0.0563139,0.0940144,0.0465436,0.9825
-4109.45,0.649784,0.80991,3,7,0,4112.99,3.9265,0.0625935,0.1196,0.0501627,1.00392
-4110,0.991606,0.537116,3,7,0,4111.16,4.44966,0.0708439,0.0863851,0.0619821,1.00444
-4112.2,0.56806,0.944768,3,7,0,4114.55,5.29658,0.0444569,0.0828773,0.0468862,1.0138
-4109.34,0.995844,0.500973,3,15,0,4113.8,5.75252,0.0498351,0.0707182,0.0391937,0.990956
-4108.08,0.537119,0.883877,2,7,0,4110.33,4.16852,0.0605022,0.10519,0.0443032,0.996391
-4108.84,0.71888,0.435185,2,7,0,4113.14,4.40663,0.0680918,0.101269,0.0446063,0.982963
-4107.81,0.999185,0.356673,3,7,0,4109.88,4.49591,0.0636134,0.0865641,0.0442452,0.991588
-4109.85,0.584534,0.62795,2,7,0,4111.22,5.22375,0.0581855,0.0908738,0.053518,0.999221
-4111.78,0.786541,0.358474,3,7,0,4117.07,4.69879,0.0583961,0.0707955,0.0363893,0.99863
-4113.58,0.991205,0.35427,3,7,0,4116.08,6.39888,0.0444914,0.0924519,0.0300316,0.998934
-4109.49,0.696436,0.602358,3,7,0,4119.14,4.94929,0.0543608,0.094138,0.0477128,0.979837
-4108.75,0.959802,0.467826,3,7,0,4111.73,4.49554,0.0556692,0.113675,0.0449509,0.990474
-4108.73,0.48309,0.725093,2,3,0,4111.62,4.15034,0.0623743,0.107795,0.041249,0.998263
-4109.4,0.957974,0.324957,2,3,0,4109.68,4.1342,0.0617054,0.106919,0.0419733,1.00494
-4108.24,1,0.499253,3,7,0,4109.95,4.89079,0.0671001,0.0880455,0.044664,0.990725
-4109.49,0.597663,0.848133,2,7,0,4111.15,4.28931,0.0798426,0.0969256,0.0502804,1.00308
-4108.88,0.999603,0.5165,2,7,0,4111.09,3.88259,0.0777501,0.098501,0.0531365,1.00137
-4110.66,0.462571,0.869312,3,7,0,4112.67,5.17672,0.070906,0.0810745,0.0452237,0.983017
-4107.82,1,0.380695,3,7,0,4111.44,5.00832,0.0616526,0.0884922,0.0436259,0.99291
-4107.94,0.805499,0.637835,2,3,0,4109.2,4.78361,0.0639676,0.0955209,0.0425984,0.997647
-4108.31,0.990461,0.657748,2,7,0,4109.27,4.62619,0.0562573,0.083088,0.0533881,0.990039
-4110.44,0.116426,1.06447,2,3,0,4111.92,4.11912,0.0509108,0.109694,0.0481379,1.00293
-4107.58,0.998136,0.20596,3,7,0,4111.25,4.32808,0.05942,0.0969871,0.0461759,0.991954
-4108,0.975372,0.339935,3,15,0,4108.97,4.63075,0.0604625,0.104173,0.0421892,0.996622
-4110,0.895037,0.527669,3,7,0,4111.22,4.30299,0.0788109,0.0840626,0.0579357,1.00163
-4113.21,0.574453,0.672842,3,7,0,4115.13,3.84726,0.0704592,0.10046,0.0389082,0.978346
-4113.21,3.42155e-151,1.60662,1,1,0,4117.29,3.84726,0.0704592,0.10046,0.0389082,0.978346
-4113.21,0,3.75156,0,1,1,4114.63,3.84726,0.0704592,0.10046,0.0389082,0.978346
-4110.6,0.963057,0.369901,3,7,0,4115.74,4.58435,0.0492421,0.0953779,0.0435657,1.01025
-4111.62,0.8934,0.349135,3,15,0,4116.5,4.76595,0.0537494,0.105638,0.0495976,1.01354
-4110.61,0.997571,0.345771,3,11,0,4116.03,3.1797,0.0832872,0.119806,0.0612847,0.990279
-4108.69,0.837,0.527338,3,7,0,4113.66,3.75523,0.066591,0.112207,0.0597003,0.997639
-4116.97,0.257383,0.538588,3,7,0,4119.05,3.27262,0.0619838,0.0986025,0.0490919,1.00297
-4118.53,0.9967,0.0940338,4,15,0,4120.66,4.58085,0.110027,0.10395,0.0505945,0.991881
-4109.61,1,0.166034,3,7,0,4120.31,3.74656,0.0787227,0.110767,0.04531,0.997608
-4107.7,1,0.305412,3,7,0,4110.22,4.35324,0.0660172,0.0992218,0.0506597,0.999318
-4108.86,0.765029,0.571702,2,7,0,4109.65,4.84921,0.0655399,0.0960224,0.0489392,1.00095
-4108.88,0.989455,0.513854,3,7,0,4110.06,4.69752,0.0669377,0.0942285,0.0537182,0.986472
-4108.88,0.190298,0.94287,1,3,0,4109.83,4.69752,0.0669377,0.0942285,0.0537182,0.986472
-4108.89,0.998336,0.141159,4,15,0,4110.2,3.99183,0.0709206,0.109648,0.0538004,1.00451
-4109.15,0.980942,0.26889,4,15,0,4110.61,4.85881,0.0561832,0.096844,0.0521895,0.983665
-4108.82,0.87748,0.483342,3,7,0,4112.1,4.91923,0.05531,0.0872795,0.04184,0.981453
-4109,0.960156,0.628537,2,3,0,4109.57,5.18493,0.0532599,0.0853602,0.0419345,1.00695
-4108.91,0.360994,1.04997,1,3,0,4109.52,4.82259,0.0663128,0.0820726,0.0417357,0.985116
-4111.55,0.954234,0.283524,4,15,0,4112.9,6.16302,0.0451625,0.0735774,0.0400953,1.00663
-4114.7,0.685076,0.465608,2,7,0,4120.06,4.53404,0.0637832,0.0714042,0.0442946,0.97251
-4109.04,0.962833,0.340297,2,3,0,4115.93,5.26338,0.0618979,0.0814161,0.0394791,0.985947
-4109.3,0.724792,0.568761,3,15,0,4113.22,4.31497,0.071951,0.109345,0.0530235,0.986196
-4109.6,0.924369,0.469294,3,11,0,4113.05,5.26651,0.0619432,0.0792738,0.0425839,1.00627
-4107.64,0.897258,0.694215,2,7,0,4110.69,4.18559,0.0664261,0.10244,0.0468956,0.99231
-4107.64,0.000156112,0.943763,1,3,1,4111.22,4.18559,0.0664261,0.10244,0.0468956,0.99231
-4108.12,0.998527,0.0983776,4,31,0,4108.34,4.29582,0.0695677,0.101588,0.0435936,0.990629
-4108,0.998918,0.180302,4,15,0,4108.69,4.36406,0.0562742,0.105093,0.0504802,0.991059
-4107.99,0.953158,0.327494,2,7,0,4110.16,4.14123,0.073533,0.0976563,0.0502153,0.997186
-4107.96,0.913282,0.518482,3,7,0,4108.86,4.20938,0.0588361,0.0954622,0.0470529,0.995633
-4107.52,0.865614,0.729654,2,7,0,4107.92,4.32855,0.0615182,0.0921423,0.0485233,0.995917
-4107.52,5.97951e-06,0.896075,1,3,1,4111.26,4.32855,0.0615182,0.0921423,0.0485233,0.995917
-4108.57,0.99088,0.104492,4,31,0,4112.72,4.37238,0.055831,0.105934,0.0487655,1.00293
-4109,0.978939,0.182094,4,15,0,4110.29,4.98096,0.0680837,0.0916933,0.040875,0.989348
-4109.29,0.99644,0.304591,3,15,0,4110.99,3.86613,0.0672282,0.100125,0.0469456,1.00318
-4108.6,0.956478,0.529254,3,7,0,4110.35,4.38212,0.059008,0.0911221,0.056284,0.985252
-4108.6,0.00307338,0.820595,2,3,0,4110.91,4.38212,0.059008,0.0911221,0.056284,0.985252
-4109.17,0.996555,0.105054,5,63,0,4110.73,5.21324,0.0557132,0.0850419,0.0523614,0.986961
-4110.59,0.99028,0.1817,4,15,0,4111.4,5.56757,0.0606783,0.0872105,0.0344572,1.00236
-4110.97,0.996533,0.306604,4,23,0,4112.27,4.62961,0.0705458,0.0932083,0.0626653,0.982875
-4108.45,0.967839,0.521451,2,7,0,4112.77,4.59018,0.0641093,0.0840644,0.0577511,0.995777
-4109.29,0.0791357,0.818096,3,7,0,4111,3.77496,0.0695994,0.0924762,0.058559,0.994163
-4108.99,0.999308,0.136864,4,31,0,4111.23,5.17359,0.0547944,0.101728,0.0417098,0.992795
-4108.8,0.999196,0.232938,3,15,0,4109.71,4.67536,0.0484399,0.0906573,0.0433685,0.998368
-4109.41,0.991757,0.393233,3,15,0,4110.22,4.46556,0.0812161,0.0904528,0.0468666,0.995166
-4108.18,0.879126,0.646848,2,7,0,4111.19,4.44693,0.0625359,0.0897693,0.0573773,0.989171
-4108.18,0.0123513,0.802631,2,3,0,4109.7,4.44693,0.0625359,0.0897693,0.0573773,0.989171
-4111.26,0.991118,0.121631,4,15,0,4111.73,4.29723,0.0692817,0.0779897,0.0681482,0.987872
